cam1_X00_in,cam1_Y00_in,cam1_Z00_in,cam1_X01_in,cam1_Y01_in,cam1_Z01_in,cam1_X02_in,cam1_Y02_in,cam1_Z02_in,cam1_X03_in,cam1_Y03_in,cam1_Z03_in,cam1_X04_in,cam1_Y04_in,cam1_Z04_in,cam1_X05_in,cam1_Y05_in,cam1_Z05_in,cam1_X06_in,cam1_Y06_in,cam1_Z06_in,cam1_X07_in,cam1_Y07_in,cam1_Z07_in,cam1_X08_in,cam1_Y08_in,cam1_Z08_in,cam1_X09_in,cam1_Y09_in,cam1_Z09_in,cam1_X10_in,cam1_Y10_in,cam1_Z10_in,cam1_X11_in,cam1_Y11_in,cam1_Z11_in,cam1_X12_in,cam1_Y12_in,cam1_Z12_in,cam1_X13_in,cam1_Y13_in,cam1_Z13_in,cam1_X14_in,cam1_Y14_in,cam1_Z14_in,cam1_X15_in,cam1_Y15_in,cam1_Z15_in,cam1_X16_in,cam1_Y16_in,cam1_Z16_in,cam1_X17_in,cam1_Y17_in,cam1_Z17_in,cam1_X18_in,cam1_Y18_in,cam1_Z18_in,cam1_X19_in,cam1_Y19_in,cam1_Z19_in,cam1_X20_in,cam1_Y20_in,cam1_Z20_in,cam2_X00_in,cam2_Y00_in,cam2_Z00_in,cam2_X01_in,cam2_Y01_in,cam2_Z01_in,cam2_X02_in,cam2_Y02_in,cam2_Z02_in,cam2_X03_in,cam2_Y03_in,cam2_Z03_in,cam2_X04_in,cam2_Y04_in,cam2_Z04_in,cam2_X05_in,cam2_Y05_in,cam2_Z05_in,cam2_X06_in,cam2_Y06_in,cam2_Z06_in,cam2_X07_in,cam2_Y07_in,cam2_Z07_in,cam2_X08_in,cam2_Y08_in,cam2_Z08_in,cam2_X09_in,cam2_Y09_in,cam2_Z09_in,cam2_X10_in,cam2_Y10_in,cam2_Z10_in,cam2_X11_in,cam2_Y11_in,cam2_Z11_in,cam2_X12_in,cam2_Y12_in,cam2_Z12_in,cam2_X13_in,cam2_Y13_in,cam2_Z13_in,cam2_X14_in,cam2_Y14_in,cam2_Z14_in,cam2_X15_in,cam2_Y15_in,cam2_Z15_in,cam2_X16_in,cam2_Y16_in,cam2_Z16_in,cam2_X17_in,cam2_Y17_in,cam2_Z17_in,cam2_X18_in,cam2_Y18_in,cam2_Z18_in,cam2_X19_in,cam2_Y19_in,cam2_Z19_in,cam2_X20_in,cam2_Y20_in,cam2_Z20_in,X00_out,Y00_out,Z00_out,X01_out,Y01_out,Z01_out,X02_out,Y02_out,Z02_out,X03_out,Y03_out,Z03_out,X04_out,Y04_out,Z04_out,X05_out,Y05_out,Z05_out,X06_out,Y06_out,Z06_out,X07_out,Y07_out,Z07_out,X08_out,Y08_out,Z08_out,X09_out,Y09_out,Z09_out,X10_out,Y10_out,Z10_out,X11_out,Y11_out,Z11_out,X12_out,Y12_out,Z12_out,X13_out,Y13_out,Z13_out,X14_out,Y14_out,Z14_out,X15_out,Y15_out,Z15_out,X16_out,Y16_out,Z16_out,X17_out,Y17_out,Z17_out,X18_out,Y18_out,Z18_out,X19_out,Y19_out,Z19_out,X20_out,Y20_out,Z20_out
580.731489,76.938945,501.212311,562.128210,34.041199,512.246948,537.617727,2.093895,541.479065,479.417111,-10.418253,545.679443,429.068771,-13.678919,543.238892,484.437867,22.262382,497.760712,397.401941,5.440984,478.478912,349.391896,-1.440025,472.009430,315.259126,-6.048660,473.679169,468.381070,51.932209,490.113342,379.803274,40.231622,479.715637,328.599207,36.036727,482.876404,290.615959,33.509979,486.487732,465.814426,80.025428,492.804260,383.710169,72.178055,485.938019,337.405820,69.763548,495.679596,301.051296,68.124967,500.049622,468.873142,104.485294,496.708954,404.315019,106.543015,497.840302,366.988742,109.717815,502.882019,336.743723,112.976570,506.711731,417.186134,69.964466,405.115039,403.136326,41.822555,414.606611,402.147477,18.107161,409.642445,377.850197,3.287451,415.914040,366.677714,-8.543794,412.315845,391.096354,19.068664,334.392340,349.435239,9.595560,323.994958,338.485653,2.400808,318.064489,339.012046,-3.906117,315.488602,360.232030,41.595298,345.694327,328.415136,37.329585,317.852991,327.778528,36.816596,334.762289,330.216270,35.188826,354.494929,331.078115,61.679120,366.332793,331.271593,65.226048,332.181954,330.890747,64.936706,359.346343,330.150660,61.961693,382.209004,344.235240,85.579159,372.889378,347.432551,90.304353,346.684237,344.788199,87.088455,367.146613,341.146328,82.171405,386.809421,0.000000,0.000000,0.000000,10.589019,16.019083,27.232148,24.147498,43.725086,43.851533,39.768834,69.606122,47.053732,50.399971,91.068699,46.505486,-0.000000,90.279276,22.714294,9.779801,127.746534,20.659377,19.347739,146.671035,19.823942,30.466828,158.828807,19.639936,0.000000,88.511223,-0.000000,8.432243,133.810537,-8.013653,31.148596,141.704891,-10.962397,52.715519,146.509447,-12.827091,2.378183,80.532634,-20.314073,13.039177,119.049954,-30.080055,39.459096,123.061731,-33.432444,61.184712,127.158363,-35.370918,6.225617,66.988132,-38.896288,16.645329,98.183871,-49.695675,35.930566,101.623793,-53.465621,53.147910,105.146268,-56.363237
748.712386,98.886954,620.295532,710.493187,63.571746,627.034241,664.239153,44.396229,645.213989,606.031971,46.564118,649.683716,568.607241,44.431260,665.805054,639.680403,61.154490,616.879272,559.690233,71.482305,620.713379,515.955332,80.614198,628.737366,477.680697,87.633656,630.733032,633.979974,90.436435,602.316956,548.381176,96.999976,601.300354,497.693052,104.184514,606.152405,461.014362,108.658558,611.356445,642.661861,118.753779,600.973145,560.387928,127.921549,596.904785,512.983521,136.605542,603.388000,480.907514,141.727131,612.924500,656.705120,145.135040,604.596680,591.306057,159.564375,601.665283,552.487011,167.979521,604.754395,521.683232,174.324018,609.352905,476.492542,90.794383,540.868978,464.872537,70.455044,548.159414,466.019385,52.834667,545.567850,460.197569,44.991340,540.188259,418.005594,43.164028,535.642573,387.985829,62.854586,510.938999,394.324011,59.093135,492.427219,382.716994,67.783310,501.358169,369.021111,78.465144,517.881390,374.211119,81.279808,505.131643,384.143183,79.892020,475.071565,376.657324,88.607140,473.965903,364.741292,98.134851,485.752162,438.502001,108.521741,487.312186,369.157509,103.449921,482.794626,378.479064,115.856240,478.025555,376.751946,124.693960,486.866240,439.940642,126.500258,493.396032,377.489274,127.330662,491.907369,388.014444,140.000988,484.782905,391.486386,149.659975,486.989114,0.000000,0.000000,-0.000000,6.669953,16.566394,27.366789,17.255712,52.234231,46.498860,29.657997,82.785436,50.182036,37.360392,115.026977,50.498973,0.000000,90.959964,24.163719,15.360024,136.203505,23.399066,33.234015,150.679854,17.489502,51.809264,157.377446,11.336904,0.000000,93.616185,0.000000,11.607299,146.305064,-0.102133,27.073101,168.055302,-5.430278,43.476533,177.681858,-10.037717,2.683934,85.720612,-21.811038,15.256920,134.792585,-25.715482,30.872811,156.074365,-31.790887,46.720850,164.661284,-35.307387,7.950970,80.645819,-40.797944,19.330875,113.821253,-50.308707,30.746325,131.751492,-56.723197,43.072048,142.100846,-61.331272
645.295142,75.921040,727.265503,666.124934,28.373386,753.728516,661.874361,-1.672481,792.779175,644.356807,-11.050379,834.237732,742.207059,-24.081913,1014.996704,566.705076,23.832909,784.968201,524.277789,9.861548,790.231995,534.949787,4.281481,792.080811,551.611671,5.376614,791.581238,556.107973,54.853799,786.312988,521.518421,34.678225,793.151611,534.264671,26.443186,789.604309,552.429476,27.258640,787.715942,553.517562,80.394916,778.712219,525.772281,62.959197,797.202698,537.371662,53.769223,793.680847,554.624890,54.702365,787.866943,561.915689,102.038766,776.269531,531.012193,89.010075,781.787415,541.064360,81.651545,781.762939,554.621619,82.036708,777.686768,464.720899,80.208269,605.781465,471.463092,40.110250,630.028989,454.239214,10.666188,670.368734,441.566546,-3.026048,708.910049,438.839179,-13.358303,740.082915,405.474777,20.233948,667.799268,409.831130,16.209881,733.974630,422.198938,17.046968,747.476012,411.135212,21.002621,739.597599,402.062285,47.505158,668.591065,402.644575,42.815420,738.373596,419.782965,39.844865,750.815380,404.772579,39.367160,740.161325,410.304322,73.242159,670.323229,408.445726,67.528965,737.119548,414.528021,63.013188,747.824708,408.577727,60.342318,739.689913,414.388744,96.391093,672.425960,408.658374,90.535656,726.732240,413.870805,83.394205,741.730236,412.259758,77.046682,742.446986,-0.000000,0.000000,0.000000,15.541538,17.888528,40.355703,37.816003,46.534140,63.772595,54.338002,75.957144,67.561509,69.507431,98.654670,71.923116,-0.000000,74.186947,28.836744,41.419129,109.179455,29.822029,57.006180,109.445065,34.545786,61.245283,99.524139,35.954314,-0.000000,69.368041,0.000000,47.397474,103.391414,3.885142,63.448436,102.137564,12.751944,67.037413,91.323745,16.865344,6.755110,60.038727,-22.759419,49.926233,93.410733,-20.867368,67.040245,92.162585,-11.423635,73.066501,81.362916,-5.931926,15.281221,49.247305,-41.619097,52.101762,76.172238,-41.588343,71.718045,77.481630,-32.754198,81.609507,71.318834,-26.346805
532.835646,61.377913,634.402039,501.136374,23.143322,616.537903,445.338694,-4.400409,606.110657,391.363458,-9.736301,608.215515,358.962160,-11.894872,623.983765,475.983578,-17.586301,612.119324,403.338924,-38.030016,602.747131,371.567900,-30.796085,614.756226,356.261665,-19.303894,627.032715,466.598002,8.374931,606.315552,383.760354,-9.695101,608.483765,355.079661,-0.638823,625.029175,343.393814,10.003900,631.557373,454.209270,35.973001,607.682678,369.965862,16.522759,605.763550,345.457423,17.704404,626.926514,332.276783,21.355121,631.169006,444.067645,62.987740,618.305054,372.680283,44.543585,617.041931,341.111112,36.696817,625.907837,322.004392,32.657293,633.838501,365.353646,65.374885,567.418905,370.307430,35.379880,566.879867,349.023638,6.210777,559.017207,314.537103,-3.377187,549.489027,307.262745,-1.080983,530.203050,309.353348,-4.113778,513.964696,323.141454,-21.486207,473.617654,319.230010,-20.431705,490.399221,312.004039,-14.144793,511.740960,299.827389,13.127912,510.861148,308.966566,-1.349220,478.446943,305.703776,3.785318,505.684497,297.138191,11.386867,528.372822,289.642900,31.585446,511.845090,302.934249,19.144053,475.648142,296.251354,20.064337,500.295815,294.456360,25.322470,520.514534,329.344035,56.146880,501.807840,292.956998,43.662784,490.001075,290.221349,39.166298,500.533124,286.558917,39.217206,514.325309,-0.000000,0.000000,0.000000,7.712320,24.603404,23.816422,24.423781,63.941930,30.083661,43.069922,96.364184,14.927969,54.127625,119.505380,-3.170847,0.000000,99.231863,20.254527,16.570770,144.832669,6.175336,36.387580,144.072207,1.106253,50.894407,135.368020,-2.971247,0.000000,92.761238,0.000000,25.356880,138.017131,-15.676727,48.296352,130.107889,-19.231117,60.723836,119.079121,-22.358953,4.154881,84.742610,-21.194973,28.483109,131.558784,-36.524910,49.931497,128.270672,-36.889186,62.338830,119.767829,-37.024492,11.208598,75.475258,-42.671215,32.884859,113.507262,-53.045278,50.793028,120.760750,-52.543470,64.267994,120.503577,-51.438249
591.010108,85.502872,495.414185,583.278955,41.613208,515.592529,552.158821,7.528028,531.554382,507.156424,-15.297462,538.199219,474.364714,-37.906070,540.708923,485.244287,31.544832,501.815369,409.178608,10.775096,499.657623,363.569390,1.649896,502.374084,328.490541,-4.043687,506.062744,467.237926,59.541594,492.840302,382.676495,47.211241,493.625061,334.732736,43.037407,501.321655,297.827218,40.866813,504.546173,467.448794,87.578799,493.326782,385.246746,83.470565,493.379669,341.331227,82.342890,503.185028,309.649641,81.225628,511.724365,474.616606,113.179426,494.023346,412.361626,122.213706,499.123291,375.398041,127.191201,503.925415,346.068353,131.000981,510.106079,415.375175,76.907587,400.538592,417.432018,49.082453,406.560724,418.017815,19.898643,402.087190,391.713680,-3.806825,406.411872,390.700518,-26.910099,399.939736,386.214543,32.904867,362.910184,349.292327,16.440804,359.945761,328.725021,5.967954,360.022123,2466.994586,-36.787543,-806.031991,376.801990,54.785150,357.861212,326.838765,44.654755,359.145620,299.536754,39.976214,363.646297,298.472174,37.975829,357.538272,375.209580,77.057813,357.011055,321.612036,71.018923,361.326149,317.919112,72.151145,356.198247,317.399490,73.560858,355.320282,378.853611,99.495661,360.477876,356.574731,105.212853,350.681457,343.260294,112.291847,348.934088,342.101399,119.998985,345.593548,-0.000000,0.000000,0.000000,6.846529,16.158072,29.340629,12.770714,43.371701,50.977060,19.355859,70.595514,64.079625,22.433000,91.801956,77.914426,-0.000000,79.238673,22.807545,7.792318,118.058974,27.188445,14.987057,141.094899,28.886753,21.074422,159.279746,29.477299,-0.000000,80.793080,0.000000,10.326908,122.900584,-3.065422,20.061259,146.480109,-6.121855,28.147066,163.444881,-8.905828,1.119966,75.043077,-20.504119,11.437031,114.790495,-28.398821,22.025648,135.463225,-33.339733,31.961830,149.352347,-36.675662,3.332580,64.368309,-38.916185,11.232311,95.551491,-52.915179,18.487711,111.461542,-62.212484,26.150056,123.681957,-69.514651
507.916580,91.453823,528.303284,444.969287,60.582525,515.158325,372.057988,43.061728,506.516174,334.891959,33.290549,534.449158,2514.146815,97.231671,4514.541992,387.906639,53.515415,497.860779,309.909960,51.293911,476.748413,262.599621,53.019056,466.162659,227.949510,56.346053,466.061279,391.031061,80.774290,489.213745,306.276368,82.329649,465.711853,256.323962,88.795741,463.756866,217.727409,94.780642,464.229126,401.519423,108.299073,490.701538,318.046485,113.738047,467.104279,267.859502,123.417842,465.416016,233.183748,132.250014,471.548401,413.131515,134.141090,495.298828,343.004632,146.120184,477.680878,304.155458,155.890732,475.943054,275.018882,164.352122,478.066528,351.759342,86.925181,426.310886,334.109923,63.930600,432.711247,340.825157,46.714416,410.969362,307.697530,34.548777,401.866772,296.861618,17.817244,386.103917,319.913704,52.751493,347.656755,287.866466,47.866592,327.561713,268.080599,50.966505,315.440631,266.386434,59.219355,300.843536,319.696898,74.394301,338.968121,291.848855,74.943979,313.826297,267.564172,81.154237,304.775470,262.459644,91.707764,301.502660,328.967358,95.953213,336.277271,295.234659,99.449153,316.877205,271.386021,107.260976,309.491875,266.977364,118.797040,296.685214,332.199545,115.835474,345.319459,310.773190,126.680969,325.012560,289.602063,135.208736,318.389684,860.734493,286.870022,-79.504390,0.000000,-0.000000,-0.000000,11.050933,20.472412,23.507640,25.357712,55.424530,38.527910,36.986724,87.502698,46.519302,40.689432,111.521892,60.046109,0.000000,88.671284,20.891522,12.455028,123.438423,20.477495,22.779906,143.998896,16.907176,34.434650,158.091347,12.697614,0.000000,87.134461,-0.000000,14.734888,123.574861,-3.903926,29.103432,145.251066,-9.517141,45.846275,156.138055,-14.328608,2.750550,79.814311,-18.800813,18.200475,114.614638,-25.554364,33.496453,135.361563,-32.659903,46.815561,149.696840,-38.682964,7.955545,69.284252,-35.912367,22.675281,97.959702,-46.787407,33.844322,114.766915,-54.457204,42.832178,128.417390,-60.651355
564.318992,77.077875,510.496735,553.665245,28.556154,520.944580,512.445219,-5.625975,522.964233,462.099195,-26.750933,520.323914,427.177145,-48.896837,517.765503,446.385069,30.566990,498.320618,379.228219,15.858882,511.261993,342.415551,7.701152,525.685791,310.194008,2.160975,534.147705,438.301542,59.986528,496.990967,354.488394,45.537327,484.741577,304.886444,39.108962,479.132690,268.024901,35.250210,474.645386,442.497354,86.181251,501.087311,359.964784,78.347401,479.386780,313.382169,73.941038,471.444336,285.272631,72.247956,475.630402,452.814806,107.141066,507.869141,392.224787,113.988287,500.862885,353.266987,119.342648,493.389771,322.186640,124.507734,488.330444,412.901086,64.367910,420.127441,401.283541,30.596184,416.993995,403.415133,0.757628,392.128643,383.813065,-20.918007,380.395108,373.361695,-38.701300,367.680404,349.932869,26.456026,368.842086,2459.634925,46.963467,-748.823630,328.439270,7.820319,376.486490,309.351447,2.748248,400.411207,352.695313,46.646280,357.434297,322.159916,38.976890,335.266037,286.698567,33.419395,332.588994,279.356869,30.613769,315.083956,356.248783,68.946223,357.759693,303.887694,66.264163,344.527243,296.065164,67.115686,323.443361,293.800893,66.278958,299.524337,359.889332,91.600673,367.892753,335.509092,101.729779,347.458755,306.368943,105.940835,342.365500,303.441094,110.434744,322.991696,0.000000,0.000000,-0.000000,0.739334,19.709732,34.248068,2.290113,54.439961,56.244473,7.435925,84.374947,68.717328,9.828718,106.753082,80.583971,0.000000,89.905298,21.655281,16.767040,123.834249,26.018853,36.024764,134.166813,31.519033,53.794423,141.800022,34.995253,0.000000,93.578510,0.000000,8.905281,135.764444,1.118480,15.584973,160.503814,1.052020,19.640329,179.980847,0.229662,1.913589,88.449688,-19.599952,7.196085,128.647013,-24.024625,11.662445,152.342643,-26.464884,13.436760,171.849496,-27.572537,5.877922,76.758873,-36.781766,11.277757,108.864983,-49.044879,14.621105,127.552732,-57.081009,16.410674,144.317956,-62.671784
585.997175,82.316268,497.793793,575.951580,37.112722,511.918579,542.700289,-0.053565,521.084167,846.403180,-41.921216,889.407166,829.621626,-83.938974,935.406677,480.543056,29.363261,493.918243,404.502335,7.851736,480.550385,359.402617,-3.432039,474.096710,329.779464,-10.875893,476.579956,464.596101,58.157143,489.627045,379.890278,45.565687,486.136353,331.123865,39.990555,489.878723,293.958127,37.117995,493.449738,464.239864,86.154014,491.911835,382.175465,79.875823,485.968903,336.984216,78.020202,491.884796,305.589460,77.588595,502.419861,470.453867,110.926510,494.406586,408.584955,118.431606,495.271393,372.353279,124.179125,497.726013,343.942466,129.894027,503.593475,435.832027,76.993354,403.307584,416.870728,40.779368,407.579734,417.897954,10.026536,390.269803,405.693132,-11.513852,380.523352,391.534319,-32.578917,374.335429,388.468780,29.253122,348.591278,353.045741,11.042960,331.169003,341.423137,0.109336,318.017105,322.805752,-8.127287,310.224327,377.943013,51.266429,348.791058,312.051624,40.168741,358.115545,300.569491,36.736465,350.649804,296.757974,34.331901,337.124268,378.688956,73.917423,350.943467,318.080922,68.622016,358.714234,307.547226,70.030523,350.779406,299.696654,70.298495,340.681163,380.312747,96.714719,357.578791,352.411402,102.706148,347.364433,326.321434,108.464430,349.428138,1208.288349,274.922077,-163.578721,0.000000,-0.000000,0.000000,6.975843,20.181701,31.914470,12.535584,52.163438,53.651729,19.350909,81.311732,64.683707,24.105403,103.443812,76.452320,0.000000,88.549471,22.520720,5.049891,129.188844,27.032811,9.908652,152.221456,29.109581,12.894903,170.728798,29.779252,0.000000,88.661774,0.000000,13.372579,128.115177,-3.451672,23.501000,151.465361,-7.111957,29.922141,170.913317,-10.750011,0.403733,82.420400,-20.489716,12.725711,118.144856,-28.585218,22.113065,139.970973,-34.925651,28.343666,158.513264,-39.536007,0.968424,71.938028,-39.063849,8.437159,101.354260,-53.315829,14.486493,117.111995,-63.774265,19.027269,131.348402,-72.197375
749.812436,75.150323,935.341125,533.535767,54.031817,631.315674,534.028938,67.524867,617.754944,513.796000,76.462670,597.889465,490.274368,85.787971,580.237305,453.662054,100.798661,625.827393,414.370445,133.090205,618.429871,380.041391,151.346214,611.412842,349.477177,164.243774,606.541382,433.806035,102.146121,638.369934,394.948291,135.401438,638.212158,357.130092,152.128924,628.159546,325.598652,165.014928,622.697876,422.503031,99.751874,646.848511,387.157360,128.657953,650.147705,353.790494,143.648372,642.021057,324.558973,154.666403,637.264038,415.235803,94.880769,648.517334,384.683655,117.231657,655.253662,353.932673,127.028121,648.007874,329.380593,134.529521,644.052856,394.972384,62.036370,573.684046,396.221303,57.616725,519.634668,387.266684,68.316839,476.571568,381.993785,76.762296,444.500177,382.363324,82.250733,412.301690,341.494081,88.002156,485.390109,318.536903,113.205477,467.952173,304.082176,128.188495,457.481803,293.942284,141.657457,447.760153,340.386526,89.247603,499.730189,315.699686,116.016130,484.923493,306.818091,134.031536,469.879750,284.476639,146.703061,462.273864,341.734513,87.847404,518.958795,314.832788,113.766817,507.823123,310.297995,131.527073,494.372788,295.624751,143.751462,484.280717,353.664846,84.470433,540.414954,314.143267,102.576324,537.408447,311.696243,115.969735,526.290766,310.811721,127.425624,514.221123,0.000000,-0.000000,-0.000000,10.781817,28.660531,27.493422,9.519588,59.243481,43.953929,10.761867,85.650707,51.378930,13.017526,108.880422,56.710693,0.000000,97.616979,14.438199,-14.079305,130.248920,8.363126,-20.719670,151.909595,1.787169,-25.151142,169.857001,-4.610106,0.000000,97.932473,-0.000000,-14.543188,131.183877,-8.337172,-20.492218,155.010854,-14.768411,-24.688811,175.058886,-20.694555,-0.174517,91.451965,-12.513867,-14.066949,121.894343,-21.356297,-19.762805,143.867153,-27.520267,-22.427261,163.179048,-32.819724,-0.561388,78.884735,-23.953569,-10.840727,104.677736,-33.521779,-13.815481,123.697857,-39.436177,-14.645141,140.950425,-43.668691
599.565325,98.894881,645.467957,598.414493,45.634461,646.545654,593.173886,-0.497244,674.506714,577.197779,-39.450845,698.815430,756.436715,-97.989002,946.765503,498.221144,13.173444,670.151978,478.711951,-28.071365,704.451660,473.873677,-51.998410,724.082520,459.328092,-69.939600,727.844543,488.536881,37.818412,688.147278,469.496854,-8.708375,717.509155,463.588323,-37.492864,725.459351,459.418001,-58.575915,727.387390,489.020380,58.797355,697.152771,454.666204,18.787508,705.637939,463.051228,-7.171951,732.465271,461.756844,-26.737663,733.682251,488.831193,73.433055,693.090759,462.802126,45.365713,711.990967,448.868428,23.258353,705.966858,458.125344,6.760331,723.149048,411.273019,100.436795,524.911084,400.750798,62.169019,522.685064,377.590543,27.365323,544.631168,371.332842,11.434336,569.047274,371.531447,6.116247,589.499768,373.760837,8.873089,553.073869,384.382236,-18.250701,585.338433,374.209817,-31.929496,604.712468,361.825466,-42.180795,620.099971,370.353186,25.168684,563.690047,371.010104,10.056195,596.863220,370.424653,19.065808,589.643370,370.058963,26.214929,577.509144,375.228081,46.349530,573.081280,369.245808,31.284574,604.786272,370.333059,38.579964,593.501738,372.591326,43.957789,578.781394,380.556189,67.995015,581.571164,380.491061,54.553563,605.812273,381.009230,59.308191,595.752049,380.795360,64.661026,582.783460,0.000000,0.000000,0.000000,2.990765,29.035774,30.112802,13.664578,64.077562,45.806782,29.867833,90.534172,50.705158,44.031790,108.344610,54.306743,0.000000,96.801976,21.362394,20.405439,131.806695,25.872402,32.048614,149.663741,30.103342,40.456162,164.910522,32.479759,0.000000,91.377999,0.000000,20.448913,122.272740,2.895891,9.631542,132.823688,4.209854,-2.771898,139.030535,6.675832,4.263492,79.402802,-16.995374,21.326786,109.215099,-16.630025,8.870300,118.731559,-13.169616,3.165989,121.156692,-7.139229,10.372192,65.481277,-29.955433,21.255146,91.771595,-32.001384,5.983475,103.502985,-29.711219,-3.250363,107.691602,-25.386959
598.218685,86.311078,489.884125,591.664447,42.082616,508.918610,565.608627,8.994453,526.548218,519.376454,-12.834410,530.487366,490.359390,-35.308914,535.458374,491.017271,32.356635,497.602417,419.334938,10.505876,499.926331,375.545118,0.676316,504.051819,342.370965,-5.107493,508.146179,474.858460,60.175114,490.377502,393.027362,47.996017,494.916290,344.886897,44.138241,501.920624,309.123774,42.487142,505.279968,475.692117,88.268939,490.734894,394.896568,84.524587,493.098846,351.591716,84.218745,504.649048,319.969622,83.793527,514.775879,483.081074,114.152102,490.743866,420.349539,123.209372,495.346497,384.753543,129.057887,501.858734,355.431694,133.292204,508.978821,426.819290,77.470320,388.857240,422.683179,50.800353,399.365367,434.270575,21.460896,392.878698,405.516283,-3.782871,400.241595,401.532359,-27.064171,395.921721,401.308281,34.728603,358.267211,359.608418,16.746225,358.703737,343.647153,6.722038,357.264972,344.701317,-0.816865,350.050382,384.289333,55.623703,355.566289,319.938767,43.932260,363.915026,311.795702,40.997171,360.942397,311.334280,39.598613,358.696014,381.215358,77.341481,354.145882,336.130274,70.775057,352.820082,331.738237,72.625607,350.096764,328.680220,74.935430,354.293008,383.220765,99.103874,357.993836,367.367976,107.008234,346.472773,356.616437,114.726916,343.089390,910.241288,223.431175,43.913088,-0.000000,0.000000,0.000000,5.600215,13.144535,29.194999,9.999426,36.935382,51.721440,15.137098,63.787129,65.355534,16.705799,84.873473,79.243941,-0.000000,73.484149,22.699566,5.831850,112.158935,28.189090,11.902387,135.069509,30.096086,17.399218,152.396596,30.718758,-0.000000,75.890071,0.000000,7.899553,118.772845,-2.958446,17.622037,141.187381,-5.912378,26.382113,156.771205,-8.536853,1.269843,71.276526,-20.476880,9.330671,110.876175,-27.714618,20.009509,131.272238,-32.987578,31.137236,144.517351,-36.623406,4.329052,60.317521,-38.476613,11.886817,89.830080,-52.920010,18.430867,106.393888,-62.483402,26.328651,118.214580,-69.787156
570.439084,108.444879,560.617004,545.448955,61.007106,566.489258,501.821074,30.874130,571.726929,445.629233,20.881761,572.179077,1928.507553,53.384525,2767.733643,448.356148,69.425112,543.433105,369.723674,65.030767,542.402405,327.464954,61.795314,549.188721,4091.383477,818.992062,7763.000000,442.479916,101.368122,542.839355,355.953618,98.087209,537.368591,305.768067,95.951134,541.696899,267.329134,93.296847,546.914795,447.517645,128.288304,549.173279,369.778467,127.462505,547.802490,324.451799,127.016694,557.568481,285.279281,123.643301,561.082214,455.001507,148.455964,554.279663,396.421583,151.603661,561.411865,359.397340,152.723999,567.822632,328.262208,152.931682,575.567627,430.919828,88.735771,474.001668,381.974964,56.714390,476.772520,377.981982,33.484469,458.068773,372.164382,21.606380,443.925808,350.007454,12.868532,436.214886,354.959831,60.319776,419.443829,320.418552,55.342957,408.912544,318.278576,55.228761,416.793524,318.943615,56.093041,428.528659,356.532107,83.921165,416.680696,315.268894,81.572166,405.260745,279.434579,79.937730,408.443386,273.559207,81.384379,402.797620,357.016322,104.621074,424.348786,284.654258,100.776793,430.067924,286.685463,105.114153,425.557214,285.217876,104.508116,427.243717,364.040414,124.156505,436.241664,324.699624,129.320191,433.420638,314.204868,132.919085,438.526217,306.978614,131.180862,446.652836,0.000000,-0.000000,0.000000,4.827745,25.006218,33.443322,10.877993,58.862964,55.381279,20.665820,89.795400,61.784378,28.350577,116.443241,66.517251,0.000000,94.971842,24.114363,13.911839,135.856919,23.671059,31.697364,149.385863,22.476918,49.456544,158.937981,21.153775,0.000000,95.933548,0.000000,14.005390,140.192833,-2.384044,25.955629,165.208008,-4.283309,36.822088,183.624380,-5.372495,2.241947,89.642647,-20.731214,15.457758,130.253498,-25.132501,30.453242,150.339569,-27.827212,44.728325,165.597335,-27.803487,6.183801,78.165468,-38.663673,17.755542,110.995655,-45.457478,30.754698,126.075921,-49.384682,44.362138,137.124812,-50.287281
