cam1_X00_in,cam1_Y00_in,cam1_Z00_in,cam1_X01_in,cam1_Y01_in,cam1_Z01_in,cam1_X02_in,cam1_Y02_in,cam1_Z02_in,cam1_X03_in,cam1_Y03_in,cam1_Z03_in,cam1_X04_in,cam1_Y04_in,cam1_Z04_in,cam1_X05_in,cam1_Y05_in,cam1_Z05_in,cam1_X06_in,cam1_Y06_in,cam1_Z06_in,cam1_X07_in,cam1_Y07_in,cam1_Z07_in,cam1_X08_in,cam1_Y08_in,cam1_Z08_in,cam1_X09_in,cam1_Y09_in,cam1_Z09_in,cam1_X10_in,cam1_Y10_in,cam1_Z10_in,cam1_X11_in,cam1_Y11_in,cam1_Z11_in,cam1_X12_in,cam1_Y12_in,cam1_Z12_in,cam1_X13_in,cam1_Y13_in,cam1_Z13_in,cam1_X14_in,cam1_Y14_in,cam1_Z14_in,cam1_X15_in,cam1_Y15_in,cam1_Z15_in,cam1_X16_in,cam1_Y16_in,cam1_Z16_in,cam1_X17_in,cam1_Y17_in,cam1_Z17_in,cam1_X18_in,cam1_Y18_in,cam1_Z18_in,cam1_X19_in,cam1_Y19_in,cam1_Z19_in,cam1_X20_in,cam1_Y20_in,cam1_Z20_in,cam2_X00_in,cam2_Y00_in,cam2_Z00_in,cam2_X01_in,cam2_Y01_in,cam2_Z01_in,cam2_X02_in,cam2_Y02_in,cam2_Z02_in,cam2_X03_in,cam2_Y03_in,cam2_Z03_in,cam2_X04_in,cam2_Y04_in,cam2_Z04_in,cam2_X05_in,cam2_Y05_in,cam2_Z05_in,cam2_X06_in,cam2_Y06_in,cam2_Z06_in,cam2_X07_in,cam2_Y07_in,cam2_Z07_in,cam2_X08_in,cam2_Y08_in,cam2_Z08_in,cam2_X09_in,cam2_Y09_in,cam2_Z09_in,cam2_X10_in,cam2_Y10_in,cam2_Z10_in,cam2_X11_in,cam2_Y11_in,cam2_Z11_in,cam2_X12_in,cam2_Y12_in,cam2_Z12_in,cam2_X13_in,cam2_Y13_in,cam2_Z13_in,cam2_X14_in,cam2_Y14_in,cam2_Z14_in,cam2_X15_in,cam2_Y15_in,cam2_Z15_in,cam2_X16_in,cam2_Y16_in,cam2_Z16_in,cam2_X17_in,cam2_Y17_in,cam2_Z17_in,cam2_X18_in,cam2_Y18_in,cam2_Z18_in,cam2_X19_in,cam2_Y19_in,cam2_Z19_in,cam2_X20_in,cam2_Y20_in,cam2_Z20_in,X00_out,Y00_out,Z00_out,X01_out,Y01_out,Z01_out,X02_out,Y02_out,Z02_out,X03_out,Y03_out,Z03_out,X04_out,Y04_out,Z04_out,X05_out,Y05_out,Z05_out,X06_out,Y06_out,Z06_out,X07_out,Y07_out,Z07_out,X08_out,Y08_out,Z08_out,X09_out,Y09_out,Z09_out,X10_out,Y10_out,Z10_out,X11_out,Y11_out,Z11_out,X12_out,Y12_out,Z12_out,X13_out,Y13_out,Z13_out,X14_out,Y14_out,Z14_out,X15_out,Y15_out,Z15_out,X16_out,Y16_out,Z16_out,X17_out,Y17_out,Z17_out,X18_out,Y18_out,Z18_out,X19_out,Y19_out,Z19_out,X20_out,Y20_out,Z20_out
149.643453,-3.619787,751.229553,200.368125,-24.990677,812.748596,233.589394,-37.314847,811.593994,234.480898,-59.334315,792.317078,230.981515,-76.291240,785.822998,189.306294,23.274767,766.074036,170.841990,32.447524,751.626282,153.757653,20.628918,749.272095,142.693090,1.579306,747.396973,141.616554,29.876133,750.001343,116.826400,31.372174,754.143738,104.211651,18.163824,753.878357,101.938540,0.346746,753.859070,108.638376,27.226505,754.763489,84.192142,21.198203,756.282959,76.738451,3.841358,761.940613,80.500670,-15.755538,772.168030,86.417401,17.208590,756.208984,68.011622,7.067531,763.512939,62.545463,-10.619321,773.838989,97.523879,-43.197437,1156.808350,176.791180,10.816730,783.579016,211.022338,-20.643568,750.469569,219.547191,-36.412062,719.478960,212.069535,-52.145961,698.986918,207.486865,-70.280817,679.977093,143.848752,11.873560,687.750711,146.401696,22.072713,653.216647,147.993828,3.250917,643.185786,14759.381453,-671.651960,-505.631098,144.952770,20.612285,701.835048,145.465612,29.021530,659.281086,145.573241,5.124212,656.634216,306.358117,-15.729354,656.369006,149.707687,24.563414,720.748780,143.865421,26.217933,684.587695,142.665081,3.069450,681.347729,147.676507,-11.480175,686.200866,148.842689,22.508296,740.748493,134.404335,8.075173,718.164795,136.036368,-11.304498,713.147665,214.345120,-28.889774,719.366683,0.000000,0.000000,0.000000,20.167810,6.297568,34.442445,31.554653,16.396494,59.984392,50.888067,23.030229,70.349432,70.045637,31.643021,75.159346,0.000000,59.640534,29.731682,3.566900,89.364599,22.430688,22.655934,93.812374,17.935134,37.467375,86.970174,15.993680,0.000000,60.528543,0.000000,11.478264,93.185486,-9.939666,29.684789,91.399927,-12.212011,41.436386,82.658886,-10.123920,4.349766,56.332781,-22.926682,19.416834,81.588495,-31.094637,37.656250,79.069744,-30.245504,49.553356,71.168492,-25.303901,11.779369,48.275880,-37.839226,30.315815,61.402951,-42.567492,47.221929,60.551588,-40.871481,58.324015,54.997258,-35.374032
241.184758,31.388148,829.341675,229.548697,-11.532746,825.257385,190.990108,-34.533310,765.190430,175.687361,-47.080650,762.010986,181.297842,-39.505024,761.202942,99.887323,-6.559197,802.996277,59.850618,-39.726851,808.782837,92.600554,-47.536377,813.565491,122.440182,-40.191977,813.976685,89.979115,19.245912,812.029785,55.822551,-16.487941,814.276794,86.326949,-25.042132,808.922241,109.067676,-17.826525,803.009766,93.123920,37.417516,820.700867,56.531239,7.804718,823.677551,80.358741,0.323571,810.105652,101.448364,6.674140,803.508423,101.583829,48.868539,828.390747,61.770225,28.670752,827.767029,78.611846,21.710906,818.772278,99.248832,24.828460,811.163208,117.535682,27.819329,756.820323,124.317089,-3.850408,729.418688,189.333805,-29.500304,698.121389,190.474169,-35.846473,663.599280,196.780284,-32.647766,636.336174,135.680542,-9.024656,700.914148,126.044438,-32.458041,735.643994,120.283661,-21.331464,735.303620,126.062478,-11.864651,723.391592,127.867427,9.227529,716.983208,118.617234,-21.309008,751.999440,120.049404,-10.191994,744.768736,123.974372,-0.363109,731.306912,126.559088,22.879526,733.333417,123.495336,-8.611793,763.630092,117.369570,-0.080190,754.741617,120.901660,9.894423,743.356904,124.937517,32.169687,750.276946,118.270000,7.622962,769.784995,118.041988,12.720567,763.569415,123.678952,23.009626,754.598364,-0.000000,0.000000,0.000000,1.523197,30.250605,40.950794,-5.612228,65.475310,64.840137,-16.968169,89.184495,75.808951,-34.016399,96.337298,78.407192,-0.000000,118.367337,22.950811,34.760299,134.561774,26.912959,31.691530,114.416745,32.825240,17.979953,99.576155,35.482639,-0.000000,116.841351,0.000000,35.615362,131.055552,9.136953,29.086165,113.438349,16.446957,15.844465,101.945637,17.952956,1.024875,108.019826,-16.066543,32.066384,126.645823,-7.450187,26.959594,111.692025,-1.195514,15.102709,100.423091,-0.458801,4.072689,96.568675,-27.594932,27.053935,119.425082,-22.309594,23.843511,108.364140,-17.257567,13.846509,96.694184,-16.276315
228.281759,13.646495,858.852783,193.761316,17.077220,879.113892,174.494831,21.642498,921.792725,170.190250,39.648499,1045.063599,152.864995,59.733494,1081.690674,149.652341,-27.232424,832.009827,120.470670,-53.457044,795.691528,102.687611,-65.155741,794.085510,85.343999,-72.559196,792.813049,172.465882,-28.843175,814.480164,159.153737,-54.101998,783.264221,149.826748,-63.387037,789.690979,140.481455,-68.130907,794.305298,201.038340,-21.817077,816.489502,197.066731,-45.179002,792.417969,189.920038,-57.936639,784.876953,257.595517,-97.043123,1118.936646,232.990227,-8.711341,834.877625,247.925119,-23.118273,831.243164,332.751120,-40.436629,1086.552246,336.746870,-48.892756,1091.308960,186.137562,9.118809,822.053378,170.786666,3.077553,812.382581,143.155304,-1.988467,788.146590,149.140241,2.771629,775.499646,169.893728,6.522914,772.047600,168.561472,-40.258444,750.040525,156.387978,-53.727156,716.448686,154.725777,-60.912941,693.493171,153.462684,-66.507730,673.990886,182.180893,-27.477360,737.895670,175.023565,-35.968094,696.564753,177.428227,-38.449119,670.310581,178.750622,-41.110682,647.161369,187.075410,-13.572430,734.380040,194.655024,-15.647368,699.986017,207.872593,-14.344716,683.442360,814.366512,-42.779341,653.464613,201.285634,-1.881362,738.969201,200.872390,0.850952,716.626365,197.403166,3.915193,709.991241,196.131327,4.713917,705.321209,0.000000,0.000000,0.000000,12.146001,25.560520,16.468666,23.448176,51.473595,23.073885,40.071517,67.467758,27.675315,54.391837,77.532819,32.531602,0.000000,97.570585,17.307954,-3.707094,130.505964,20.234390,-1.017589,151.399331,22.684239,2.165540,166.826231,25.441887,0.000000,92.566160,0.000000,-2.930682,125.252048,-6.778652,1.888180,144.933262,-8.615979,6.910866,160.625063,-9.891783,2.151737,80.311572,-15.755299,-0.191855,105.781054,-25.352885,1.506994,120.312978,-26.251512,2.821960,132.617650,-25.020938,5.196397,63.406428,-29.180595,2.564677,74.565859,-42.279078,0.366680,75.893324,-47.308905,-0.118071,80.715371,-48.485752
136.450673,117.380803,716.429810,108.689298,121.995612,714.551758,78.089403,110.990131,703.087158,60.822684,96.055613,695.174133,49.662750,81.371619,695.295288,83.452795,83.037584,710.444946,69.359529,60.817313,705.635864,66.242761,45.369685,703.773926,66.135493,31.260665,701.747192,102.278060,75.592368,725.733582,92.067630,55.693101,719.532043,84.242418,40.378018,711.279663,79.781933,27.395384,705.311523,119.635240,73.186709,733.831238,119.555787,70.384511,734.834717,123.194953,87.733561,728.425537,127.022622,99.395899,723.362610,134.698277,74.588307,736.847046,132.660788,72.430634,738.011536,131.654715,85.310526,730.846680,132.471616,94.856610,725.200378,191.182489,33.672286,692.157141,138.739208,30.717824,641.383526,125.847490,48.341717,614.041213,99.753018,65.146198,601.220553,174.836322,94.238679,566.760824,121.299674,84.452788,619.095558,131.151046,117.156193,605.186632,107.857279,114.009426,590.671553,103.739760,106.694513,573.732366,136.657862,88.035628,635.117300,105.823078,66.806713,613.357494,96.232560,45.998007,600.998009,98.981841,29.625881,592.028412,135.571496,75.970877,653.286332,127.443054,39.110151,627.527890,129.059291,14.009333,615.801426,130.625954,-4.762433,608.379531,142.255845,58.394702,667.633224,140.093992,29.217939,645.878180,140.940360,12.579546,635.451625,140.558695,0.926418,628.035766,0.000000,0.000000,0.000000,-5.031601,40.117322,-2.319530,-4.786313,61.830417,3.372772,-5.117125,75.771166,7.028325,-7.056731,85.085381,7.671666,0.000000,56.737898,3.423806,-0.679053,68.477828,8.067240,-8.187444,81.657910,3.408130,-16.605549,89.415115,-4.180962,0.000000,41.723318,0.000000,-17.439698,58.415558,-7.517007,-33.598006,67.425487,-12.533280,-46.767312,72.095732,-16.581055,-3.120082,25.819689,-3.696282,-21.535772,41.070788,-16.588508,-25.450957,46.446049,-23.973505,-29.936468,55.328001,-28.015074,-8.130764,11.231685,-8.009009,-24.069714,26.829231,-17.003830,-26.667967,33.587032,-20.898765,-28.022538,38.592449,-24.352001
163.545075,64.413650,752.310852,148.916450,38.728292,758.778442,128.994928,32.319243,763.639343,117.728948,29.149706,765.399780,117.388542,37.817535,766.153320,130.176702,92.274379,736.336731,101.283333,121.428056,712.509888,71.488480,135.815907,712.916687,45.863214,143.879978,719.929688,121.291512,103.413337,729.954285,86.580825,131.382293,710.154175,51.059896,141.122051,717.735107,21.563344,144.881434,731.526367,113.278893,105.925118,729.316040,75.199243,125.828041,721.302307,41.395837,131.755148,753.926208,10.805575,143.066464,845.602417,106.085175,105.526557,734.956726,73.703483,116.194302,736.833862,48.529889,126.747285,798.646545,21.238114,134.516098,862.676941,148.466139,54.097223,735.375583,150.405764,31.318790,708.035711,157.397082,24.362333,671.254136,157.120344,28.421241,642.538672,157.095623,28.581595,623.339213,155.231812,66.663599,634.794867,163.306187,80.516794,603.220007,153.330366,86.472941,587.682632,141.441711,89.648481,576.013658,153.680025,85.107748,642.902602,144.222891,101.953715,611.936199,133.699195,110.397286,594.768999,116.482741,114.274402,582.853411,148.566591,96.695720,658.765859,133.621698,113.470642,634.381015,113.354999,118.649664,621.550285,4608.131640,1485.152729,-231.098402,140.858890,103.030022,680.265215,135.362516,120.664220,667.096496,4598.958080,1470.695719,435.781709,4591.737368,1579.881128,356.371875,0.000000,0.000000,0.000000,15.013159,17.447369,29.589570,23.799250,43.667158,44.196405,26.273836,63.234168,50.677134,22.710267,74.912564,52.854172,0.000000,78.164027,15.717300,2.850136,104.362849,5.304618,16.228286,123.944694,-0.045907,26.595933,134.869653,-3.846578,0.000000,79.375803,0.000000,5.831894,108.400213,-11.901762,22.444257,127.810511,-16.034051,36.490084,141.146465,-17.161191,3.745671,74.675244,-12.097813,15.662625,102.285461,-22.299880,33.264179,118.591425,-23.764346,48.869735,130.539353,-23.057072,10.019104,66.364473,-22.618595,23.155338,86.375287,-31.034115,37.866652,98.555994,-34.382041,52.143787,108.811198,-35.532660
287.925171,-20.620481,863.372620,243.545838,-49.068401,863.576904,242.347551,-62.089145,1125.104858,156.195875,-24.158305,870.018005,146.106752,-2.482136,861.731995,141.899218,-9.751332,863.411133,101.738380,16.387365,874.698242,116.098446,16.017100,870.652283,134.105482,8.926995,862.296570,155.490090,15.878580,855.685608,119.746420,39.858367,881.803955,132.893761,34.162254,874.484558,147.480378,25.068338,859.258301,176.478308,35.514849,855.324951,144.820611,58.205911,889.525635,154.462943,49.799501,874.255371,169.496496,40.295670,860.640381,203.472766,50.556225,864.166016,176.821244,69.210848,899.666016,180.379776,59.504420,873.462524,193.122052,50.789356,864.338257,152.839001,-4.376141,761.339425,173.523091,-26.485809,789.060453,261.525331,-42.733863,836.461324,171.807275,-21.141952,830.643460,163.414768,-6.959818,840.435345,165.664789,-14.980055,770.979509,136.811328,12.194335,799.357720,137.204346,14.433632,825.086528,145.754138,13.801119,841.299976,152.519070,5.410195,759.011416,136.645498,27.041249,798.749203,136.800647,25.708442,824.764127,138.735045,23.033952,836.395979,170.451898,22.338794,759.171073,139.198842,39.441227,795.907314,143.205999,38.351206,819.716096,140.264299,34.401009,826.618255,169.390244,34.777827,760.539790,148.516752,46.813629,791.087549,146.543605,46.437900,807.822208,145.141331,42.997335,812.364833,-0.000000,0.000000,0.000000,12.210701,12.247535,32.921364,22.473463,46.801621,46.148448,37.099052,69.254715,35.767732,48.808868,77.120682,22.672066,-0.000000,95.590342,22.412016,25.950123,121.988470,10.046697,44.714661,106.709148,9.313909,56.270795,88.196213,10.915773,-0.000000,93.373352,0.000000,32.406928,114.723970,-8.891471,50.663589,98.927971,-6.277351,59.882351,82.207060,-3.285725,2.826892,85.389430,-19.323920,35.955976,103.580195,-26.439849,52.094956,89.007604,-23.380025,59.502597,72.022073,-20.588412,8.292671,72.019205,-35.685525,35.534279,88.154947,-40.010647,48.267156,76.515748,-37.467082,52.528319,63.022341,-35.040754
188.999535,38.482743,789.501465,119.022765,24.741921,788.914734,64.667632,42.638759,795.557129,22.626022,71.857913,797.051636,-13.610167,86.377029,801.447754,65.166337,89.044999,780.333069,30.478197,123.122010,797.747375,34.441909,104.105652,792.379395,47.927605,89.925105,786.271851,94.317394,105.935215,777.878540,57.416532,131.116254,798.069824,56.875301,113.611943,789.399048,68.654960,101.511724,779.939941,122.474964,114.721957,780.503357,88.610098,130.107415,789.599121,86.313875,115.722849,782.942566,96.896619,104.622059,777.220764,145.745694,118.534235,782.313538,114.113571,125.808724,781.571594,113.532133,113.822113,779.825806,122.901803,104.267063,779.219055,145.758762,25.188484,715.485006,157.122213,24.212007,713.786620,127.840971,40.765719,713.541103,99.186069,60.563058,713.876951,78.113483,73.673626,711.773195,125.586949,45.534746,701.731396,110.414320,70.380938,699.711976,79.193153,79.672197,703.209137,96.509345,92.993703,711.001841,106.818366,53.387124,711.953600,141.895620,87.585662,733.367907,133.132936,93.148551,750.389138,115.011426,89.430274,761.427946,98.969790,60.373049,719.940252,142.825419,90.654862,741.899499,141.491436,88.140643,758.208561,135.011047,79.469677,767.736319,96.642457,66.401618,724.951097,144.473372,87.642261,743.549113,145.410345,82.887441,754.462239,145.853122,74.385680,760.716247,-0.000000,-0.000000,0.000000,8.959767,32.997373,32.089418,12.623977,70.748788,40.266775,13.440367,104.815239,38.995286,14.638560,129.556715,44.030843,-0.000000,84.384704,25.542590,-1.255373,115.871424,19.696668,0.646654,113.533362,18.577920,2.559200,105.912425,12.268033,-0.000000,75.658653,0.000000,9.816416,107.038390,-8.286445,18.275304,105.887451,-7.505895,26.601529,95.811963,-14.850234,-1.081850,67.075941,-19.177487,9.091037,93.824840,-23.914492,20.462452,88.823927,-24.577882,26.744594,78.550183,-25.961058,-0.906201,56.892848,-36.969369,8.107535,77.720234,-36.063070,15.610001,73.978099,-32.036198,21.199968,62.825869,-33.401556
178.902676,6.896009,873.287292,122.306466,-13.623309,883.944458,76.479625,-40.733614,882.947754,35.077679,-57.355248,889.331665,-9.655841,-97.270268,1228.557129,111.915310,-68.583711,789.563660,110.087891,-101.653378,785.042053,87.488061,-105.904085,787.583984,93.530406,-150.517206,1190.536743,141.184444,-60.345234,809.622559,227.355061,-135.530303,1146.869995,131.853136,-95.638008,786.773865,107.049006,-88.565298,781.518555,168.130864,-43.745175,828.799561,184.068063,-71.675315,804.664551,161.104488,-75.436893,793.868774,140.930840,-71.890497,791.256531,187.605127,-18.794795,842.209656,206.333255,-31.471142,818.225708,211.540759,-37.227220,819.972656,286.535641,-51.956323,1092.659668,157.691013,4.712758,819.693816,123.038876,-11.458286,819.849817,103.146158,-29.509127,814.031081,83.168751,-41.977526,803.650836,78.567357,-56.110682,792.011050,146.965879,-59.576948,760.311329,143.799029,-82.002575,731.327126,134.450822,-84.033366,711.611981,133.048271,-81.438674,696.249007,156.384784,-48.938191,745.598185,164.578166,-69.366448,710.953286,158.801399,-72.837124,686.065416,156.655941,-71.572462,665.543768,166.620759,-35.319178,740.072128,178.705483,-49.984606,707.134488,175.152819,-54.199842,684.170958,174.621183,-54.287750,664.335286,181.907992,-18.126329,740.706968,190.442940,-23.394933,713.158405,200.591038,-25.598085,695.105877,205.931518,-25.633692,676.552327,0.000000,0.000000,0.000000,13.892088,26.798044,30.958247,21.588654,55.203947,53.135286,35.278497,79.307253,69.308633,49.975798,101.701625,82.323640,0.000000,90.857975,19.239413,-7.868936,121.158374,16.789018,6.636928,134.982859,20.781047,26.306226,142.531657,25.145808,0.000000,86.017879,0.000000,-12.659915,116.019419,-13.326150,4.574611,132.550682,-10.652699,24.405492,142.477265,-7.892498,1.788969,73.999652,-16.211481,-8.052660,99.893676,-31.092652,6.521597,116.925969,-28.532909,23.026458,128.031832,-26.621990,9.355364,57.999921,-28.960547,4.000367,73.055504,-46.119729,6.589177,83.442733,-53.129286,12.338042,92.900186,-59.896035
169.342323,68.517656,786.631653,151.719402,28.800418,780.484192,122.910892,8.402080,772.074768,107.920177,-6.030274,771.520325,95.950968,-20.244783,770.416626,109.947332,68.698306,738.181152,65.011148,87.891928,711.162109,29.647021,94.394874,706.774902,-1.123778,98.182068,707.548706,104.845921,92.740747,738.570862,57.066308,107.619325,717.903625,19.546635,108.393576,709.656799,-8.657434,108.217495,708.979919,98.968259,105.782142,739.072632,53.419212,120.400149,726.487732,20.688268,118.297249,713.172241,-2.677727,116.311260,710.198364,93.205575,111.556211,739.463623,56.336447,123.796380,729.394287,31.222690,125.594211,720.645020,12.209350,124.610369,713.259583,147.321223,36.379495,737.947120,145.472844,11.314340,714.735432,150.732542,-4.801388,677.755097,153.906305,-12.340397,647.466995,14788.687764,-884.882407,-1335.639774,144.621767,38.046917,635.909448,139.901787,44.654764,605.860045,119.694030,47.536988,593.050421,103.492569,50.396443,583.693165,142.832422,59.633679,643.659389,121.830600,72.353086,616.962639,101.665951,77.216705,605.043414,89.671826,81.800644,595.635074,141.307487,75.639750,659.000472,121.991053,90.571890,637.489650,104.264081,94.625815,627.368973,89.123935,97.098527,618.209123,134.777510,85.890309,680.466863,116.704436,100.807008,670.678816,93.276549,105.756572,665.036257,4604.282208,1415.496763,367.367975,0.000000,0.000000,0.000000,8.318374,15.785585,34.938703,16.037596,45.624392,57.320813,17.690774,64.898398,70.779775,19.171132,79.101217,81.952436,0.000000,81.317980,21.684402,12.460239,111.194193,14.493452,27.804345,130.900176,11.893023,40.695046,142.598644,9.094718,0.000000,81.567786,0.000000,15.914279,115.929648,-6.710764,31.308221,131.364828,-8.809371,43.710353,143.044861,-9.625260,5.168498,79.819954,-15.740681,19.730169,106.127063,-25.065652,33.866587,121.190656,-25.195756,43.988677,132.872031,-24.021015,11.338078,69.440332,-29.447846,25.919881,90.837651,-39.370238,36.896303,103.796725,-42.394117,45.001528,115.093591,-43.095498
212.181428,2.543986,866.699524,174.545980,-29.377799,843.669800,157.800231,-61.387280,1101.181152,63.974359,-44.703379,790.332397,27.369618,-37.646113,781.996826,146.030044,-30.698280,815.234009,92.330286,-35.939856,789.268433,54.678483,-36.606406,782.960938,35.484157,-56.633027,1136.522217,150.629210,-1.546305,812.456177,97.176910,5.244033,780.141357,57.652032,6.021818,780.588806,29.557671,2.183492,781.507385,150.091839,22.877142,808.213989,97.910871,30.294969,787.656860,62.036433,27.972997,784.751038,37.516539,21.781178,783.806946,148.836529,41.756382,812.737122,103.123408,57.399829,798.941040,70.388463,62.589428,799.648865,61.146611,85.929109,1095.118652,170.185729,2.030013,815.659217,147.354376,-17.365524,804.564203,125.705792,-31.119549,790.112001,100.419567,-33.627041,774.799585,96.788853,-33.632929,761.685805,149.861179,-26.040903,727.477498,142.383400,-27.092484,698.514941,109.210873,-26.159144,682.568590,109.400241,-28.906372,686.209552,152.342834,-2.920359,723.916504,109.164595,4.510308,689.627762,109.889121,4.332991,679.476488,108.682569,1.230555,690.985617,150.842834,15.867577,730.701395,111.962789,24.860943,700.315564,114.215194,25.235929,690.510815,111.553833,21.594067,696.228184,150.761264,32.157173,745.942420,141.309406,45.409085,729.008787,120.129323,48.868204,718.365743,117.906333,49.840965,718.570004,-0.000000,0.000000,0.000000,11.026239,22.803680,25.881231,32.548108,59.143572,40.225294,54.883607,93.038355,40.557688,69.621125,116.994798,35.674488,0.000000,89.642765,24.166340,17.389510,125.906699,25.483013,32.361080,147.435627,25.609696,49.188018,156.910826,28.056363,-0.000000,88.963086,-0.000000,16.901645,127.377872,-6.541286,34.635928,147.003930,-5.858724,52.257079,151.102491,-1.309136,4.824796,83.443512,-19.432806,23.281000,120.018916,-26.365456,38.550714,138.914607,-23.769688,52.204271,144.894490,-17.974231,12.653949,73.148348,-34.931913,32.121626,101.466265,-45.997679,46.887408,120.022422,-48.037529,59.844408,130.053754,-46.373729
